,0
1883,"[[0, 1], [1, 3], [0, 2, 3], [0, 3, 4]]"
1884,"[[0, 1], [1, 3], [0, 2, 3], [1, 2, 4]]"
1885,"[[0, 1], [1, 3], [0, 2, 3], [2, 3, 4]]"
1886,"[[0, 1], [1, 3], [0, 2, 4], [0, 3, 4]]"
1887,"[[0, 1], [1, 3], [0, 2, 4], [1, 2, 4]]"
1888,"[[0, 1], [1, 3], [0, 2, 4], [2, 3, 4]]"
1889,"[[0, 1], [1, 3], [0, 3, 4], [1, 2, 4]]"
1890,"[[0, 1], [1, 3], [0, 3, 4], [2, 3, 4]]"
1891,"[[0, 1], [1, 3], [1, 2, 4], [2, 3, 4]]"
1892,"[[0, 1], [1, 3], [1, 2, 4], [0, 2, 3, 4]]"
1893,"[[0, 1], [1, 4], [2, 3], [2, 4]]"
1894,"[[0, 1], [1, 4], [2, 3], [3, 4]]"
1895,"[[0, 1], [1, 4], [2, 3], [0, 2, 4]]"
1896,"[[0, 1], [1, 4], [2, 3], [0, 3, 4]]"
1897,"[[0, 1], [1, 4], [2, 4], [3, 4]]"
1898,"[[0, 1], [1, 4], [2, 4], [0, 2, 3]]"
1899,"[[0, 1], [1, 4], [2, 4], [0, 3, 4]]"
1900,"[[0, 1], [1, 4], [2, 4], [1, 2, 3]]"
1901,"[[0, 1], [1, 4], [3, 4], [0, 2, 3]]"
1902,"[[0, 1], [1, 4], [3, 4], [0, 2, 4]]"
1903,"[[0, 1], [1, 4], [3, 4], [1, 2, 3]]"
1904,"[[0, 1], [1, 4], [0, 2, 3], [0, 2, 4]]"
1905,"[[0, 1], [1, 4], [0, 2, 3], [0, 3, 4]]"
1906,"[[0, 1], [1, 4], [0, 2, 3], [1, 2, 3]]"
1907,"[[0, 1], [1, 4], [0, 2, 3], [2, 3, 4]]"
1908,"[[0, 1], [1, 4], [0, 2, 4], [0, 3, 4]]"
1909,"[[0, 1], [1, 4], [0, 2, 4], [1, 2, 3]]"
1910,"[[0, 1], [1, 4], [0, 2, 4], [2, 3, 4]]"
1911,"[[0, 1], [1, 4], [0, 3, 4], [1, 2, 3]]"
1912,"[[0, 1], [1, 4], [0, 3, 4], [2, 3, 4]]"
1913,"[[0, 1], [1, 4], [1, 2, 3], [2, 3, 4]]"
1914,"[[0, 1], [1, 4], [1, 2, 3], [0, 2, 3, 4]]"
1915,"[[0, 1], [2, 3], [2, 4], [3, 4]]"
1916,"[[0, 1], [2, 3], [2, 4], [0, 3, 4]]"
1917,"[[0, 1], [2, 3], [2, 4], [1, 3, 4]]"
1918,"[[0, 1], [2, 3], [3, 4], [0, 2, 4]]"
1919,"[[0, 1], [2, 3], [3, 4], [1, 2, 4]]"
1920,"[[0, 1], [2, 3], [0, 2, 4], [0, 3, 4]]"
1921,"[[0, 1], [2, 3], [0, 2, 4], [1, 2, 4]]"
1922,"[[0, 1], [2, 3], [0, 2, 4], [1, 3, 4]]"
1923,"[[0, 1], [2, 3], [0, 3, 4], [1, 2, 4]]"
1924,"[[0, 1], [2, 3], [0, 3, 4], [1, 3, 4]]"
1925,"[[0, 1], [2, 3], [1, 2, 4], [1, 3, 4]]"
1926,"[[0, 1], [2, 4], [3, 4], [0, 2, 3]]"
1927,"[[0, 1], [2, 4], [3, 4], [1, 2, 3]]"
1928,"[[0, 1], [2, 4], [0, 2, 3], [0, 3, 4]]"
1929,"[[0, 1], [2, 4], [0, 2, 3], [1, 2, 3]]"
1930,"[[0, 1], [2, 4], [0, 2, 3], [1, 3, 4]]"
1931,"[[0, 1], [2, 4], [0, 3, 4], [1, 2, 3]]"
1932,"[[0, 1], [2, 4], [0, 3, 4], [1, 3, 4]]"
1933,"[[0, 1], [2, 4], [1, 2, 3], [1, 3, 4]]"
1934,"[[0, 1], [3, 4], [0, 2, 3], [0, 2, 4]]"
1935,"[[0, 1], [3, 4], [0, 2, 3], [1, 2, 3]]"
1936,"[[0, 1], [3, 4], [0, 2, 3], [1, 2, 4]]"
1937,"[[0, 1], [3, 4], [0, 2, 4], [1, 2, 3]]"
1938,"[[0, 1], [3, 4], [0, 2, 4], [1, 2, 4]]"
1939,"[[0, 1], [3, 4], [1, 2, 3], [1, 2, 4]]"
1940,"[[0, 1], [0, 2, 3], [0, 2, 4], [0, 3, 4]]"
1941,"[[0, 1], [0, 2, 3], [0, 2, 4], [1, 2, 3]]"
1942,"[[0, 1], [0, 2, 3], [0, 2, 4], [1, 2, 4]]"
1943,"[[0, 1], [0, 2, 3], [0, 2, 4], [1, 3, 4]]"
1944,"[[0, 1], [0, 2, 3], [0, 2, 4], [2, 3, 4]]"
1945,"[[0, 1], [0, 2, 3], [0, 2, 4], [1, 2, 3, 4]]"
1946,"[[0, 1], [0, 2, 3], [0, 3, 4], [1, 2, 3]]"
1947,"[[0, 1], [0, 2, 3], [0, 3, 4], [1, 2, 4]]"
1948,"[[0, 1], [0, 2, 3], [0, 3, 4], [1, 3, 4]]"
1949,"[[0, 1], [0, 2, 3], [0, 3, 4], [2, 3, 4]]"
1950,"[[0, 1], [0, 2, 3], [0, 3, 4], [1, 2, 3, 4]]"
1951,"[[0, 1], [0, 2, 3], [1, 2, 3], [1, 2, 4]]"
1952,"[[0, 1], [0, 2, 3], [1, 2, 3], [1, 3, 4]]"
1953,"[[0, 1], [0, 2, 3], [1, 2, 3], [2, 3, 4]]"
1954,"[[0, 1], [0, 2, 3], [1, 2, 4], [1, 3, 4]]"
1955,"[[0, 1], [0, 2, 3], [1, 2, 4], [2, 3, 4]]"
1956,"[[0, 1], [0, 2, 3], [1, 3, 4], [2, 3, 4]]"
1957,"[[0, 1], [0, 2, 4], [0, 3, 4], [1, 2, 3]]"
1958,"[[0, 1], [0, 2, 4], [0, 3, 4], [1, 2, 4]]"
1959,"[[0, 1], [0, 2, 4], [0, 3, 4], [1, 3, 4]]"
1960,"[[0, 1], [0, 2, 4], [0, 3, 4], [2, 3, 4]]"
1961,"[[0, 1], [0, 2, 4], [0, 3, 4], [1, 2, 3, 4]]"
1962,"[[0, 1], [0, 2, 4], [1, 2, 3], [1, 2, 4]]"
1963,"[[0, 1], [0, 2, 4], [1, 2, 3], [1, 3, 4]]"
1964,"[[0, 1], [0, 2, 4], [1, 2, 3], [2, 3, 4]]"
1965,"[[0, 1], [0, 2, 4], [1, 2, 4], [1, 3, 4]]"
1966,"[[0, 1], [0, 2, 4], [1, 2, 4], [2, 3, 4]]"
1967,"[[0, 1], [0, 2, 4], [1, 3, 4], [2, 3, 4]]"
1968,"[[0, 1], [0, 3, 4], [1, 2, 3], [1, 2, 4]]"
1969,"[[0, 1], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
1970,"[[0, 1], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
1971,"[[0, 1], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
1972,"[[0, 1], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
1973,"[[0, 1], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
1974,"[[0, 1], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
1975,"[[0, 1], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
1976,"[[0, 1], [1, 2, 3], [1, 2, 4], [0, 2, 3, 4]]"
1977,"[[0, 1], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
1978,"[[0, 1], [1, 2, 3], [1, 3, 4], [0, 2, 3, 4]]"
1979,"[[0, 1], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
1980,"[[0, 1], [1, 2, 4], [1, 3, 4], [0, 2, 3, 4]]"
1981,"[[0, 2], [0, 3], [0, 4], [1, 2]]"
1982,"[[0, 2], [0, 3], [0, 4], [1, 3]]"
1983,"[[0, 2], [0, 3], [0, 4], [1, 4]]"
1984,"[[0, 2], [0, 3], [0, 4], [2, 3]]"
1985,"[[0, 2], [0, 3], [0, 4], [2, 4]]"
1986,"[[0, 2], [0, 3], [0, 4], [3, 4]]"
1987,"[[0, 2], [0, 3], [0, 4], [1, 2, 3]]"
1988,"[[0, 2], [0, 3], [0, 4], [1, 2, 4]]"
1989,"[[0, 2], [0, 3], [0, 4], [1, 3, 4]]"
1990,"[[0, 2], [0, 3], [0, 4], [2, 3, 4]]"
1991,"[[0, 2], [0, 3], [0, 4], [1, 2, 3, 4]]"
1992,"[[0, 2], [0, 3], [1, 2], [1, 3]]"
1993,"[[0, 2], [0, 3], [1, 2], [1, 4]]"
1994,"[[0, 2], [0, 3], [1, 2], [2, 3]]"
1995,"[[0, 2], [0, 3], [1, 2], [2, 4]]"
1996,"[[0, 2], [0, 3], [1, 2], [3, 4]]"
1997,"[[0, 2], [0, 3], [1, 2], [0, 1, 4]]"
1998,"[[0, 2], [0, 3], [1, 2], [1, 3, 4]]"
1999,"[[0, 2], [0, 3], [1, 2], [2, 3, 4]]"
2000,"[[0, 2], [0, 3], [1, 3], [1, 4]]"
2001,"[[0, 2], [0, 3], [1, 3], [2, 3]]"
2002,"[[0, 2], [0, 3], [1, 3], [2, 4]]"
2003,"[[0, 2], [0, 3], [1, 3], [3, 4]]"
2004,"[[0, 2], [0, 3], [1, 3], [0, 1, 4]]"
2005,"[[0, 2], [0, 3], [1, 3], [1, 2, 4]]"
2006,"[[0, 2], [0, 3], [1, 3], [2, 3, 4]]"
2007,"[[0, 2], [0, 3], [1, 4], [2, 3]]"
2008,"[[0, 2], [0, 3], [1, 4], [2, 4]]"
2009,"[[0, 2], [0, 3], [1, 4], [3, 4]]"
2010,"[[0, 2], [0, 3], [1, 4], [1, 2, 3]]"
2011,"[[0, 2], [0, 3], [1, 4], [2, 3, 4]]"
2012,"[[0, 2], [0, 3], [2, 3], [2, 4]]"
2013,"[[0, 2], [0, 3], [2, 3], [3, 4]]"
2014,"[[0, 2], [0, 3], [2, 3], [0, 1, 4]]"
2015,"[[0, 2], [0, 3], [2, 3], [1, 2, 4]]"
2016,"[[0, 2], [0, 3], [2, 3], [1, 3, 4]]"
2017,"[[0, 2], [0, 3], [2, 4], [3, 4]]"
2018,"[[0, 2], [0, 3], [2, 4], [0, 1, 4]]"
2019,"[[0, 2], [0, 3], [2, 4], [1, 2, 3]]"
2020,"[[0, 2], [0, 3], [2, 4], [1, 3, 4]]"
2021,"[[0, 2], [0, 3], [3, 4], [0, 1, 4]]"
2022,"[[0, 2], [0, 3], [3, 4], [1, 2, 3]]"
2023,"[[0, 2], [0, 3], [3, 4], [1, 2, 4]]"
2024,"[[0, 2], [0, 3], [0, 1, 4], [1, 2, 3]]"
2025,"[[0, 2], [0, 3], [0, 1, 4], [1, 2, 4]]"
2026,"[[0, 2], [0, 3], [0, 1, 4], [1, 3, 4]]"
2027,"[[0, 2], [0, 3], [0, 1, 4], [2, 3, 4]]"
2028,"[[0, 2], [0, 3], [0, 1, 4], [1, 2, 3, 4]]"
2029,"[[0, 2], [0, 3], [1, 2, 3], [1, 2, 4]]"
2030,"[[0, 2], [0, 3], [1, 2, 3], [1, 3, 4]]"
2031,"[[0, 2], [0, 3], [1, 2, 3], [2, 3, 4]]"
2032,"[[0, 2], [0, 3], [1, 2, 4], [1, 3, 4]]"
2033,"[[0, 2], [0, 3], [1, 2, 4], [2, 3, 4]]"
2034,"[[0, 2], [0, 3], [1, 3, 4], [2, 3, 4]]"
2035,"[[0, 2], [0, 4], [1, 2], [1, 3]]"
2036,"[[0, 2], [0, 4], [1, 2], [1, 4]]"
2037,"[[0, 2], [0, 4], [1, 2], [2, 3]]"
2038,"[[0, 2], [0, 4], [1, 2], [2, 4]]"
2039,"[[0, 2], [0, 4], [1, 2], [3, 4]]"
2040,"[[0, 2], [0, 4], [1, 2], [0, 1, 3]]"
2041,"[[0, 2], [0, 4], [1, 2], [1, 3, 4]]"
2042,"[[0, 2], [0, 4], [1, 2], [2, 3, 4]]"
2043,"[[0, 2], [0, 4], [1, 3], [1, 4]]"
2044,"[[0, 2], [0, 4], [1, 3], [2, 3]]"
2045,"[[0, 2], [0, 4], [1, 3], [2, 4]]"
2046,"[[0, 2], [0, 4], [1, 3], [3, 4]]"
2047,"[[0, 2], [0, 4], [1, 3], [1, 2, 4]]"
2048,"[[0, 2], [0, 4], [1, 3], [2, 3, 4]]"
2049,"[[0, 2], [0, 4], [1, 4], [2, 3]]"
2050,"[[0, 2], [0, 4], [1, 4], [2, 4]]"
2051,"[[0, 2], [0, 4], [1, 4], [3, 4]]"
2052,"[[0, 2], [0, 4], [1, 4], [0, 1, 3]]"
2053,"[[0, 2], [0, 4], [1, 4], [1, 2, 3]]"
2054,"[[0, 2], [0, 4], [1, 4], [2, 3, 4]]"
2055,"[[0, 2], [0, 4], [2, 3], [2, 4]]"
2056,"[[0, 2], [0, 4], [2, 3], [3, 4]]"
2057,"[[0, 2], [0, 4], [2, 3], [0, 1, 3]]"
2058,"[[0, 2], [0, 4], [2, 3], [1, 2, 4]]"
2059,"[[0, 2], [0, 4], [2, 3], [1, 3, 4]]"
2060,"[[0, 2], [0, 4], [2, 4], [3, 4]]"
2061,"[[0, 2], [0, 4], [2, 4], [0, 1, 3]]"
2062,"[[0, 2], [0, 4], [2, 4], [1, 2, 3]]"
2063,"[[0, 2], [0, 4], [2, 4], [1, 3, 4]]"
2064,"[[0, 2], [0, 4], [3, 4], [0, 1, 3]]"
2065,"[[0, 2], [0, 4], [3, 4], [1, 2, 3]]"
2066,"[[0, 2], [0, 4], [3, 4], [1, 2, 4]]"
2067,"[[0, 2], [0, 4], [0, 1, 3], [1, 2, 3]]"
2068,"[[0, 2], [0, 4], [0, 1, 3], [1, 2, 4]]"
2069,"[[0, 2], [0, 4], [0, 1, 3], [1, 3, 4]]"
2070,"[[0, 2], [0, 4], [0, 1, 3], [2, 3, 4]]"
2071,"[[0, 2], [0, 4], [0, 1, 3], [1, 2, 3, 4]]"
2072,"[[0, 2], [0, 4], [1, 2, 3], [1, 2, 4]]"
2073,"[[0, 2], [0, 4], [1, 2, 3], [1, 3, 4]]"
2074,"[[0, 2], [0, 4], [1, 2, 3], [2, 3, 4]]"
2075,"[[0, 2], [0, 4], [1, 2, 4], [1, 3, 4]]"
2076,"[[0, 2], [0, 4], [1, 2, 4], [2, 3, 4]]"
2077,"[[0, 2], [0, 4], [1, 3, 4], [2, 3, 4]]"
2078,"[[0, 2], [1, 2], [1, 3], [1, 4]]"
2079,"[[0, 2], [1, 2], [1, 3], [2, 3]]"
2080,"[[0, 2], [1, 2], [1, 3], [2, 4]]"
2081,"[[0, 2], [1, 2], [1, 3], [3, 4]]"
2082,"[[0, 2], [1, 2], [1, 3], [0, 1, 4]]"
2083,"[[0, 2], [1, 2], [1, 3], [0, 3, 4]]"
2084,"[[0, 2], [1, 2], [1, 3], [2, 3, 4]]"
2085,"[[0, 2], [1, 2], [1, 4], [2, 3]]"
2086,"[[0, 2], [1, 2], [1, 4], [2, 4]]"
2087,"[[0, 2], [1, 2], [1, 4], [3, 4]]"
2088,"[[0, 2], [1, 2], [1, 4], [0, 1, 3]]"
2089,"[[0, 2], [1, 2], [1, 4], [0, 3, 4]]"
2090,"[[0, 2], [1, 2], [1, 4], [2, 3, 4]]"
2091,"[[0, 2], [1, 2], [2, 3], [2, 4]]"
2092,"[[0, 2], [1, 2], [2, 3], [3, 4]]"
2093,"[[0, 2], [1, 2], [2, 3], [0, 1, 3]]"
2094,"[[0, 2], [1, 2], [2, 3], [0, 1, 4]]"
2095,"[[0, 2], [1, 2], [2, 3], [0, 3, 4]]"
2096,"[[0, 2], [1, 2], [2, 3], [1, 3, 4]]"
2097,"[[0, 2], [1, 2], [2, 3], [0, 1, 3, 4]]"
2098,"[[0, 2], [1, 2], [2, 4], [3, 4]]"
2099,"[[0, 2], [1, 2], [2, 4], [0, 1, 3]]"
2100,"[[0, 2], [1, 2], [2, 4], [0, 1, 4]]"
2101,"[[0, 2], [1, 2], [2, 4], [0, 3, 4]]"
2102,"[[0, 2], [1, 2], [2, 4], [1, 3, 4]]"
2103,"[[0, 2], [1, 2], [2, 4], [0, 1, 3, 4]]"
2104,"[[0, 2], [1, 2], [3, 4], [0, 1, 3]]"
2105,"[[0, 2], [1, 2], [3, 4], [0, 1, 4]]"
2106,"[[0, 2], [1, 2], [0, 1, 3], [0, 1, 4]]"
2107,"[[0, 2], [1, 2], [0, 1, 3], [0, 3, 4]]"
2108,"[[0, 2], [1, 2], [0, 1, 3], [1, 3, 4]]"
2109,"[[0, 2], [1, 2], [0, 1, 3], [2, 3, 4]]"
2110,"[[0, 2], [1, 2], [0, 1, 4], [0, 3, 4]]"
2111,"[[0, 2], [1, 2], [0, 1, 4], [1, 3, 4]]"
2112,"[[0, 2], [1, 2], [0, 1, 4], [2, 3, 4]]"
2113,"[[0, 2], [1, 2], [0, 3, 4], [1, 3, 4]]"
2114,"[[0, 2], [1, 2], [0, 3, 4], [2, 3, 4]]"
2115,"[[0, 2], [1, 2], [1, 3, 4], [2, 3, 4]]"
2116,"[[0, 2], [1, 2], [2, 3, 4], [0, 1, 3, 4]]"
2117,"[[0, 2], [1, 3], [1, 4], [2, 3]]"
2118,"[[0, 2], [1, 3], [1, 4], [2, 4]]"
2119,"[[0, 2], [1, 3], [1, 4], [3, 4]]"
2120,"[[0, 2], [1, 3], [1, 4], [0, 3, 4]]"
2121,"[[0, 2], [1, 3], [1, 4], [2, 3, 4]]"
2122,"[[0, 2], [1, 3], [2, 3], [2, 4]]"
2123,"[[0, 2], [1, 3], [2, 3], [3, 4]]"
2124,"[[0, 2], [1, 3], [2, 3], [0, 1, 4]]"
2125,"[[0, 2], [1, 3], [2, 3], [0, 3, 4]]"
2126,"[[0, 2], [1, 3], [2, 3], [1, 2, 4]]"
2127,"[[0, 2], [1, 3], [2, 4], [3, 4]]"
2128,"[[0, 2], [1, 3], [2, 4], [0, 1, 4]]"
2129,"[[0, 2], [1, 3], [2, 4], [0, 3, 4]]"
2130,"[[0, 2], [1, 3], [3, 4], [0, 1, 4]]"
2131,"[[0, 2], [1, 3], [3, 4], [1, 2, 4]]"
2132,"[[0, 2], [1, 3], [0, 1, 4], [0, 3, 4]]"
2133,"[[0, 2], [1, 3], [0, 1, 4], [1, 2, 4]]"
2134,"[[0, 2], [1, 3], [0, 1, 4], [2, 3, 4]]"
2135,"[[0, 2], [1, 3], [0, 3, 4], [1, 2, 4]]"
2136,"[[0, 2], [1, 3], [0, 3, 4], [2, 3, 4]]"
2137,"[[0, 2], [1, 3], [1, 2, 4], [2, 3, 4]]"
2138,"[[0, 2], [1, 4], [2, 3], [2, 4]]"
2139,"[[0, 2], [1, 4], [2, 3], [3, 4]]"
2140,"[[0, 2], [1, 4], [2, 3], [0, 1, 3]]"
2141,"[[0, 2], [1, 4], [2, 3], [0, 3, 4]]"
2142,"[[0, 2], [1, 4], [2, 4], [3, 4]]"
2143,"[[0, 2], [1, 4], [2, 4], [0, 1, 3]]"
2144,"[[0, 2], [1, 4], [2, 4], [0, 3, 4]]"
2145,"[[0, 2], [1, 4], [2, 4], [1, 2, 3]]"
2146,"[[0, 2], [1, 4], [3, 4], [0, 1, 3]]"
2147,"[[0, 2], [1, 4], [3, 4], [1, 2, 3]]"
2148,"[[0, 2], [1, 4], [0, 1, 3], [0, 3, 4]]"
2149,"[[0, 2], [1, 4], [0, 1, 3], [1, 2, 3]]"
2150,"[[0, 2], [1, 4], [0, 1, 3], [2, 3, 4]]"
2151,"[[0, 2], [1, 4], [0, 3, 4], [1, 2, 3]]"
2152,"[[0, 2], [1, 4], [0, 3, 4], [2, 3, 4]]"
2153,"[[0, 2], [1, 4], [1, 2, 3], [2, 3, 4]]"
2154,"[[0, 2], [2, 3], [2, 4], [3, 4]]"
2155,"[[0, 2], [2, 3], [2, 4], [0, 1, 3]]"
2156,"[[0, 2], [2, 3], [2, 4], [0, 1, 4]]"
2157,"[[0, 2], [2, 3], [2, 4], [0, 3, 4]]"
2158,"[[0, 2], [2, 3], [2, 4], [1, 3, 4]]"
2159,"[[0, 2], [2, 3], [2, 4], [0, 1, 3, 4]]"
2160,"[[0, 2], [2, 3], [3, 4], [0, 1, 3]]"
2161,"[[0, 2], [2, 3], [3, 4], [0, 1, 4]]"
2162,"[[0, 2], [2, 3], [3, 4], [1, 2, 4]]"
2163,"[[0, 2], [2, 3], [0, 1, 3], [0, 1, 4]]"
2164,"[[0, 2], [2, 3], [0, 1, 3], [0, 3, 4]]"
2165,"[[0, 2], [2, 3], [0, 1, 3], [1, 2, 4]]"
2166,"[[0, 2], [2, 3], [0, 1, 3], [1, 3, 4]]"
2167,"[[0, 2], [2, 3], [0, 1, 4], [0, 3, 4]]"
2168,"[[0, 2], [2, 3], [0, 1, 4], [1, 2, 4]]"
2169,"[[0, 2], [2, 3], [0, 1, 4], [1, 3, 4]]"
2170,"[[0, 2], [2, 3], [0, 3, 4], [1, 2, 4]]"
2171,"[[0, 2], [2, 3], [0, 3, 4], [1, 3, 4]]"
2172,"[[0, 2], [2, 3], [1, 2, 4], [1, 3, 4]]"
2173,"[[0, 2], [2, 3], [1, 2, 4], [0, 1, 3, 4]]"
2174,"[[0, 2], [2, 4], [3, 4], [0, 1, 3]]"
2175,"[[0, 2], [2, 4], [3, 4], [0, 1, 4]]"
2176,"[[0, 2], [2, 4], [3, 4], [1, 2, 3]]"
2177,"[[0, 2], [2, 4], [0, 1, 3], [0, 1, 4]]"
2178,"[[0, 2], [2, 4], [0, 1, 3], [0, 3, 4]]"
2179,"[[0, 2], [2, 4], [0, 1, 3], [1, 2, 3]]"
2180,"[[0, 2], [2, 4], [0, 1, 3], [1, 3, 4]]"
2181,"[[0, 2], [2, 4], [0, 1, 4], [0, 3, 4]]"
2182,"[[0, 2], [2, 4], [0, 1, 4], [1, 2, 3]]"
2183,"[[0, 2], [2, 4], [0, 1, 4], [1, 3, 4]]"
2184,"[[0, 2], [2, 4], [0, 3, 4], [1, 2, 3]]"
2185,"[[0, 2], [2, 4], [0, 3, 4], [1, 3, 4]]"
2186,"[[0, 2], [2, 4], [1, 2, 3], [1, 3, 4]]"
2187,"[[0, 2], [2, 4], [1, 2, 3], [0, 1, 3, 4]]"
2188,"[[0, 2], [3, 4], [0, 1, 3], [0, 1, 4]]"
2189,"[[0, 2], [3, 4], [0, 1, 3], [1, 2, 3]]"
2190,"[[0, 2], [3, 4], [0, 1, 3], [1, 2, 4]]"
2191,"[[0, 2], [3, 4], [0, 1, 4], [1, 2, 3]]"
2192,"[[0, 2], [3, 4], [0, 1, 4], [1, 2, 4]]"
2193,"[[0, 2], [3, 4], [1, 2, 3], [1, 2, 4]]"
2194,"[[0, 2], [0, 1, 3], [0, 1, 4], [0, 3, 4]]"
2195,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3]]"
2196,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 4]]"
2197,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 3, 4]]"
2198,"[[0, 2], [0, 1, 3], [0, 1, 4], [2, 3, 4]]"
2199,"[[0, 2], [0, 1, 3], [0, 1, 4], [1, 2, 3, 4]]"
2200,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3]]"
2201,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 4]]"
2202,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 3, 4]]"
2203,"[[0, 2], [0, 1, 3], [0, 3, 4], [2, 3, 4]]"
2204,"[[0, 2], [0, 1, 3], [0, 3, 4], [1, 2, 3, 4]]"
2205,"[[0, 2], [0, 1, 3], [1, 2, 3], [1, 2, 4]]"
2206,"[[0, 2], [0, 1, 3], [1, 2, 3], [1, 3, 4]]"
2207,"[[0, 2], [0, 1, 3], [1, 2, 3], [2, 3, 4]]"
2208,"[[0, 2], [0, 1, 3], [1, 2, 4], [1, 3, 4]]"
2209,"[[0, 2], [0, 1, 3], [1, 2, 4], [2, 3, 4]]"
2210,"[[0, 2], [0, 1, 3], [1, 3, 4], [2, 3, 4]]"
2211,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3]]"
2212,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 4]]"
2213,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 3, 4]]"
2214,"[[0, 2], [0, 1, 4], [0, 3, 4], [2, 3, 4]]"
2215,"[[0, 2], [0, 1, 4], [0, 3, 4], [1, 2, 3, 4]]"
2216,"[[0, 2], [0, 1, 4], [1, 2, 3], [1, 2, 4]]"
2217,"[[0, 2], [0, 1, 4], [1, 2, 3], [1, 3, 4]]"
2218,"[[0, 2], [0, 1, 4], [1, 2, 3], [2, 3, 4]]"
2219,"[[0, 2], [0, 1, 4], [1, 2, 4], [1, 3, 4]]"
2220,"[[0, 2], [0, 1, 4], [1, 2, 4], [2, 3, 4]]"
2221,"[[0, 2], [0, 1, 4], [1, 3, 4], [2, 3, 4]]"
2222,"[[0, 2], [0, 3, 4], [1, 2, 3], [1, 2, 4]]"
2223,"[[0, 2], [0, 3, 4], [1, 2, 3], [1, 3, 4]]"
2224,"[[0, 2], [0, 3, 4], [1, 2, 3], [2, 3, 4]]"
2225,"[[0, 2], [0, 3, 4], [1, 2, 4], [1, 3, 4]]"
2226,"[[0, 2], [0, 3, 4], [1, 2, 4], [2, 3, 4]]"
2227,"[[0, 2], [0, 3, 4], [1, 3, 4], [2, 3, 4]]"
2228,"[[0, 2], [1, 2, 3], [1, 2, 4], [1, 3, 4]]"
2229,"[[0, 2], [1, 2, 3], [1, 2, 4], [2, 3, 4]]"
2230,"[[0, 2], [1, 2, 3], [1, 2, 4], [0, 1, 3, 4]]"
2231,"[[0, 2], [1, 2, 3], [1, 3, 4], [2, 3, 4]]"
2232,"[[0, 2], [1, 2, 3], [2, 3, 4], [0, 1, 3, 4]]"
2233,"[[0, 2], [1, 2, 4], [1, 3, 4], [2, 3, 4]]"
2234,"[[0, 2], [1, 2, 4], [2, 3, 4], [0, 1, 3, 4]]"
2235,"[[0, 3], [0, 4], [1, 2], [1, 3]]"
2236,"[[0, 3], [0, 4], [1, 2], [1, 4]]"
2237,"[[0, 3], [0, 4], [1, 2], [2, 3]]"
2238,"[[0, 3], [0, 4], [1, 2], [2, 4]]"
2239,"[[0, 3], [0, 4], [1, 2], [3, 4]]"
2240,"[[0, 3], [0, 4], [1, 2], [1, 3, 4]]"
2241,"[[0, 3], [0, 4], [1, 2], [2, 3, 4]]"
2242,"[[0, 3], [0, 4], [1, 3], [1, 4]]"
2243,"[[0, 3], [0, 4], [1, 3], [2, 3]]"
2244,"[[0, 3], [0, 4], [1, 3], [2, 4]]"
2245,"[[0, 3], [0, 4], [1, 3], [3, 4]]"
2246,"[[0, 3], [0, 4], [1, 3], [0, 1, 2]]"
2247,"[[0, 3], [0, 4], [1, 3], [1, 2, 4]]"
2248,"[[0, 3], [0, 4], [1, 3], [2, 3, 4]]"
2249,"[[0, 3], [0, 4], [1, 4], [2, 3]]"
2250,"[[0, 3], [0, 4], [1, 4], [2, 4]]"
2251,"[[0, 3], [0, 4], [1, 4], [3, 4]]"
2252,"[[0, 3], [0, 4], [1, 4], [0, 1, 2]]"
2253,"[[0, 3], [0, 4], [1, 4], [1, 2, 3]]"
2254,"[[0, 3], [0, 4], [1, 4], [2, 3, 4]]"
2255,"[[0, 3], [0, 4], [2, 3], [2, 4]]"
2256,"[[0, 3], [0, 4], [2, 3], [3, 4]]"
2257,"[[0, 3], [0, 4], [2, 3], [0, 1, 2]]"
2258,"[[0, 3], [0, 4], [2, 3], [1, 2, 4]]"
2259,"[[0, 3], [0, 4], [2, 3], [1, 3, 4]]"
2260,"[[0, 3], [0, 4], [2, 4], [3, 4]]"
2261,"[[0, 3], [0, 4], [2, 4], [0, 1, 2]]"
2262,"[[0, 3], [0, 4], [2, 4], [1, 2, 3]]"
