,Soprano,Alto,Tenor,Bass
1027,8,2,8,8
200,0,7,3,3
1076,2,0,7,7
1067,5,3,A,A
30,2,s,s,2
321,7,B,7,7
945,7,3,2,2
255,7,0,5,5
720,2,0,7,7
435,0,9,7,7
1275,5,8,5,5
671,0,7,3,3
72,8,s,s,8
218,7,B,7,7
1018,8,0,8,8
164,5,0,8,8
1205,3,0,0,0
433,7,2,3,3
317,A,2,A,A
105,3,7,0,0
804,B,2,7,7
376,s,s,s,s
1275,5,8,5,5
1370,8,s,0,0
1160,8,2,A,A
1460,5,8,A,A
1651,0,7,3,3
981,8,0,5,5
1174,5,0,2,2
215,8,0,5,5
8,7,3,0,0
1642,0,3,3,3
481,A,2,7,7
1362,0,4,0,0
492,A,2,7,7
1017,8,0,8,8
839,1,3,A,A
266,5,0,8,8
1471,5,7,0,0
1022,8,2,8,8
237,7,B,7,7
125,4,7,0,0
524,B,2,5,5
393,2,A,7,7
1016,8,0,8,8
933,0,2,A,A
30,8,5,0,0
76,7,2,B,B
1084,5,2,A,A
181,7,0,4,4
1068,5,3,A,A
1439,5,0,0,0
1427,5,1,A,A
1383,4,s,0,0
1481,5,7,0,0
1609,B,2,7,7
1725,0,3,0,0
827,0,3,0,0
688,2,6,2,2
970,7,3,3,3
551,0,7,3,3
983,7,5,3,3
120,4,7,0,0
1245,4,A,7,7
817,0,3,0,0
1406,5,5,8,8
951,8,2,A,A
1063,2,0,7,7
390,2,A,7,7
618,2,6,2,2
709,3,0,0,0
1038,7,3,3,3
531,0,7,3,3
209,8,0,5,5
1791,0,0,0,0
457,2,9,6,6
1110,3,3,3,3
287,5,0,8,8
2369,5,7,A,A
1662,0,0,3,3
602,2,6,2,2
252,7,0,8,8
960,7,3,3,3
589,3,7,0,0
1804,0,0,0,0
1494,5,5,5,5
777,A,7,s,A
145,5,0,8,8
1670,0,A,4,4
952,8,2,A,A
119,3,7,0,0
1732,0,2,7,7
604,2,6,2,2
581,s,5,s,8
23,7,3,0,0
526,B,2,5,5
1017,8,0,8,8
432,0,9,7,7
1675,0,A,4,4
484,A,2,7,7
827,0,3,0,0
1674,0,A,4,4
383,s,s,s,s
1564,9,5,5,5
148,5,0,8,8
558,2,7,B,B
371,s,s,s,s
876,8,7,5,5
1071,5,3,A,A
1392,5,s,1,1
1070,5,3,A,A
114,3,7,0,0
1785,0,0,0,0
1251,5,8,5,5
1069,5,3,A,A
504,B,2,7,7
517,B,2,5,5
1418,5,1,A,A
339,s,s,s,s
1369,8,s,0,0
226,0,3,0,0
1520,0,s,4,4
1540,8,s,5,5
1185,5,B,2,2
1732,0,2,7,7
1166,5,2,2,2
1538,8,s,5,5
588,3,7,0,0
852,A,4,7,7
967,8,0,5,5
998,7,2,3,3
879,8,7,5,5
1586,A,1,A,A
1210,3,0,0,0
546,0,7,3,3
420,2,A,7,7
58,5,2,0,0
566,2,7,B,B
367,s,s,s,s
728,2,s,s,2
1227,3,0,8,8
954,8,2,A,A
48,5,2,0,0
301,7,B,7,7
258,7,0,8,8
383,s,s,s,s
1233,3,0,8,8
1794,0,0,0,0
194,8,0,5,5
679,2,6,2,2
308,A,3,0,0
1227,3,0,8,8
1398,5,s,1,1
958,8,2,A,A
14,7,3,0,0
1110,3,3,3,3
168,7,0,4,4
357,s,s,s,s
1475,5,7,0,0
681,2,6,2,2
1252,5,8,5,5
811,B,2,7,7
1417,5,1,A,A
233,7,B,7,7
1480,5,7,0,0
852,A,4,7,7
963,7,3,3,3
592,3,7,0,0
1352,1,4,0,0
48,5,2,0,0
1235,3,0,8,8
262,7,0,8,8
73,7,2,B,B
1457,5,A,A,A
1164,5,2,2,2
405,2,A,7,7
1056,5,3,A,A
1140,7,0,3,3
191,7,0,4,4
890,8,5,5,5
514,B,2,7,7
406,2,A,7,7
1393,5,s,1,1
694,2,6,2,2
101,3,7,0,0
111,3,7,0,0
1033,7,3,3,3
259,7,0,8,8
1055,8,3,3,3
1430,5,0,0,0
1592,7,3,3,3
313,7,B,7,7
820,0,3,0,0
1503,3,s,0,0
523,B,2,5,5
1241,4,A,7,7
731,2,s,s,2
294,7,B,7,7
1419,5,1,A,A
1728,0,2,7,7
1294,3,9,5,5
1047,8,3,3,3
364,s,s,s,s
1617,B,2,7,7
763,9,2,s,2
932,0,2,A,A
1075,5,3,A,A
478,0,9,6,6
1622,B,2,5,5
107,3,7,0,0
371,s,s,s,s
1152,5,0,2,2
1308,1,8,A,A
1226,3,0,8,8
381,3,3,0,0
513,B,2,7,7
1364,0,4,0,0
121,4,7,0,0
1080,5,2,A,A
126,4,7,0,0
50,5,2,0,0
29,8,5,0,0
80,7,2,B,B
1053,8,3,3,3
623,2,6,2,2
451,0,9,7,7
1157,5,0,2,2
352,s,s,s,s
1449,5,A,1,1
118,3,7,0,0
1135,3,0,3,3
1396,5,s,1,1
1375,8,s,0,0
473,0,9,6,6
635,2,7,3,3
181,7,0,4,4
1160,5,0,2,2
72,7,2,B,B
409,3,0,7,7
92,5,2,B,B
954,8,2,A,A
83,7,2,B,B
676,0,3,0,0
1611,B,2,7,7
237,7,B,7,7
766,9,2,s,2
718,9,6,2,2
1703,0,7,3,3
209,8,0,5,5
149,5,0,8,8
370,3,3,0,0
435,0,9,7,7
1817,0,0,0,0
813,B,2,7,7
317,7,B,7,7
274,5,0,8,8
13,7,3,0,0
175,7,0,4,4
1250,5,8,5,5
1567,9,5,5,5
1329,1,7,A,A
1037,3,0,7,7
1748,0,2,7,7
1479,5,7,0,0
1625,B,2,5,5
878,8,7,5,5
438,0,9,7,7
398,2,A,7,7
1163,5,0,2,2
617,2,6,2,2
1040,7,3,3,3
1,7,3,0,0
881,8,7,5,5
307,7,B,7,7
1214,7,0,7,8
1188,7,B,7,7
430,2,A,7,7
646,2,7,3,3
1723,0,3,0,0
1741,0,2,7,7
706,2,6,2,2
249,7,0,8,8
927,0,2,A,A
1074,5,3,A,A
989,7,3,3,3
1119,3,7,3,3
1324,1,7,A,A
536,0,7,3,3
936,A,2,A,A
316,7,B,7,7
278,5,0,8,8
963,7,3,3,3
793,A,3,s,A
997,7,2,3,3
465,7,0,3,3
1708,0,5,2,2
1593,A,1,A,A
534,0,7,3,3
478,0,9,6,6
271,5,0,8,8
115,3,7,0,0
485,5,0,2,2
1038,7,3,3,3
1079,5,3,A,A
1678,0,A,4,4
1580,9,3,5,5
1173,5,0,2,2
408,3,0,7,7
883,8,7,5,5
522,B,2,5,5
1512,0,s,4,4
1210,3,0,0,0
431,2,A,7,7
1084,5,2,A,A
1551,8,0,5,5
203,8,0,5,5
1034,7,3,3,3
712,9,6,2,2
1557,8,0,5,5
68,5,s,s,5
1348,1,4,0,0
200,8,0,5,5
553,2,7,B,B
1025,8,2,8,8
1490,5,5,5,5
1711,0,5,2,2
407,2,A,7,7
571,2,7,B,B
1230,3,0,8,8
37,7,3,0,0
110,3,7,0,0
477,0,9,6,6
271,5,0,8,8
738,0,s,s,2
784,7,9,2,2
1356,0,4,0,0
1812,0,0,0,0
796,A,3,s,A
661,7,7,s,3
806,B,2,7,7
470,0,9,6,6
1501,5,5,5,5
913,A,2,A,A
1295,3,9,5,5
372,s,s,s,s
1301,1,A,A,A
1426,5,1,A,A
739,0,s,s,2
1186,5,B,2,2
1496,5,5,5,5
645,2,7,3,3
763,9,2,s,2
317,A,2,A,A
645,2,7,3,3
1302,1,A,A,A
917,A,2,A,A
1008,8,0,8,8
1109,3,3,3,3
1024,8,2,8,8
291,7,B,7,7
146,5,0,8,8
433,0,9,7,7
1421,5,1,A,A
1822,0,0,0,0
780,A,5,s,A
1292,3,9,5,5
1418,5,1,A,A
741,0,s,s,2
533,0,7,3,3
1517,0,s,4,4
1072,5,3,A,A
261,7,0,8,8
29,8,5,0,0
1141,7,0,3,3
769,A,7,s,A
1246,4,A,7,7
896,8,5,5,5
616,2,6,2,2
1240,4,A,7,7
1705,0,5,2,2
183,7,0,4,4
256,7,0,8,8
55,5,2,0,0
102,7,s,s,7
1076,5,3,A,A
1746,0,2,7,7
1647,0,7,3,3
1522,0,s,4,4
792,A,3,s,A
617,2,6,2,2
1037,7,3,3,3
1646,3,5,0,A
1110,3,3,3,3
1385,4,s,0,0
314,7,B,7,7
274,5,5,5,5
1243,4,A,7,7
937,A,2,A,A
424,2,A,7,7
206,8,0,5,5
1795,0,0,0,0
320,A,2,A,A
113,3,7,0,0
1011,8,0,8,8
767,9,2,s,2
1611,B,2,7,7
1303,1,A,A,A
414,3,0,7,7
391,2,A,7,7
508,B,2,7,7
680,2,6,2,2
127,4,7,0,0
575,2,7,B,B
521,B,2,5,5
272,5,0,8,8
684,2,6,2,2
1585,A,1,A,A
853,A,4,7,7
317,7,B,7,7
971,7,3,3,3
97,3,7,0,0
1135,3,0,3,3
249,7,0,8,8
900,9,3,5,5
1194,5,B,7,7
421,2,A,7,7
1003,7,2,3,3
1869,3,s,7,7
123,4,7,0,0
1711,0,5,2,2
567,2,7,B,B
1805,0,0,0,0
604,2,6,2,2
1434,5,0,0,0
709,9,6,2,2
801,A,3,s,A
358,s,s,s,s
50,5,s,s,5
424,8,2,5,5
20,7,3,0,0
351,s,s,s,s
543,0,7,3,3
1007,7,2,3,3
757,9,2,s,2
566,2,7,B,B
382,s,s,s,s
708,9,6,2,2
93,5,2,B,B
911,9,3,5,5
611,2,6,2,2
1413,5,5,8,8
47,7,3,0,0
1597,A,1,8,8
650,0,7,3,3
1668,0,A,4,4
274,5,0,8,8
844,0,3,8,8
87,5,2,B,B
713,9,6,2,2
179,7,0,4,4
357,s,s,s,s
859,A,4,7,7
734,0,s,s,2
1366,0,4,0,0
18,7,3,0,0
22,3,s,s,3
1574,9,3,5,5
1739,0,2,7,7
729,2,s,s,2
1471,5,7,0,0
1027,8,2,8,8
80,8,s,s,8
914,A,2,A,A
301,7,B,7,7
987,7,3,3,3
977,7,5,3,3
1576,9,3,5,5
344,s,s,s,s
244,8,0,5,5
352,s,s,s,s
1667,0,0,3,3
674,2,6,2,2
108,3,7,0,0
103,3,7,0,0
949,8,2,A,A
1381,4,s,0,0
1339,1,5,A,A
366,s,s,s,s
156,5,0,8,8
794,A,3,s,A
590,3,7,0,0
1102,5,2,A,A
649,0,7,3,3
1135,3,0,3,3
693,2,6,2,2
59,5,2,0,0
1146,7,0,3,3
718,9,6,2,2
504,5,B,7,7
1121,3,7,3,3
1733,0,2,7,7
1669,0,A,4,4
327,7,B,7,7
25,8,5,0,0
1229,3,0,8,8
432,0,9,7,7
691,2,6,2,2
884,8,7,5,5
265,5,0,8,8
1341,1,5,A,A
143,4,7,A,A
362,s,s,s,s
1460,5,8,A,A
1748,0,2,7,7
330,8,0,A,A
233,7,B,7,7
923,A,2,A,A
693,2,6,2,2
1229,3,0,8,8
1823,0,0,0,0
1169,5,2,2,2
1021,8,2,8,8
1217,3,1,A,A
1796,0,0,0,0
1272,5,8,5,5
1671,0,A,4,4
1012,8,0,8,8
47,7,3,0,0
1727,0,3,0,0
1125,3,7,3,3
1346,1,4,0,0
321,7,B,7,7
774,A,7,s,A
721,2,s,s,2
901,9,3,5,5
262,7,0,8,8
643,2,7,3,3
764,9,2,s,2
1424,5,1,A,A
407,2,A,7,7
1536,8,s,5,5
606,2,6,2,2
832,1,3,A,A
487,A,2,7,7
1347,1,4,0,0
856,A,4,7,7
479,0,9,6,6
247,7,0,8,8
1799,0,0,0,0
226,7,B,7,7
1338,1,5,A,A
1000,7,2,3,3
1805,0,0,0,0
504,B,2,7,7
378,s,s,s,s
704,2,6,2,2
535,0,7,3,3
1649,0,7,3,3
202,8,0,5,5
538,3,0,0,0
835,1,3,A,A
659,8,7,s,3
455,0,9,7,7
1807,0,0,0,0
361,s,s,s,s
948,8,2,A,A
1453,5,A,A,A
342,s,s,s,s
1269,7,8,5,5
98,3,7,0,0
1669,0,A,4,4
861,A,4,7,7
850,0,3,8,8
698,2,6,2,2
1318,1,8,A,A
19,7,3,0,0
158,5,0,8,8
1672,0,A,4,4
409,3,0,7,7
1059,5,3,A,A
725,2,s,s,2
507,5,B,7,7
296,7,B,7,7
854,A,4,7,7
406,2,A,7,7
520,B,2,5,5
366,s,s,s,s
77,7,2,B,B
1179,5,B,2,2
836,1,3,A,A
1065,5,3,A,A
680,2,6,2,2
1442,5,A,1,1
445,0,9,7,7
926,0,2,A,A
705,2,6,2,2
943,A,2,A,A
59,5,2,0,0
1718,0,3,0,0
584,3,7,0,0
514,5,B,7,7
415,3,0,7,7
1718,0,3,0,0
1090,5,2,A,A
20,7,3,0,0
473,0,9,6,6
1006,7,2,3,3
453,0,9,7,7
1349,1,4,0,0
3,7,3,0,0
1806,0,0,0,0
939,A,2,A,A
411,3,0,7,7
641,2,7,3,3
1307,1,A,A,A
191,7,0,4,4
102,3,7,0,0
917,A,2,A,A
515,B,2,7,7
0,7,3,0,0
1135,3,0,3,3
108,7,s,s,7
178,7,0,4,4
229,7,B,7,7
876,8,7,5,5
431,2,A,7,7
116,3,7,0,0
473,0,9,6,6
1362,0,4,0,0
739,0,s,s,2
1333,1,5,A,A
643,2,7,3,3
197,8,0,5,5
657,0,7,3,3
255,7,0,8,8
1268,7,8,5,5
80,7,2,B,B
176,7,0,4,4
1171,8,2,8,A
1316,2,8,A,A
491,A,2,7,7
784,A,5,s,A
1053,8,3,3,3
1554,8,0,5,5
1006,7,2,3,3
1509,5,5,5,5
341,s,s,s,s
1551,8,0,5,5
828,1,3,A,A
719,9,6,2,2
722,2,s,s,2
1520,0,s,4,4
1272,5,8,5,5
1545,8,s,5,5
302,7,B,7,7
216,7,B,7,7
745,A,s,s,2
990,7,3,3,3
651,0,7,3,3
1187,5,B,2,2
899,8,5,5,5
951,8,2,A,A
1714,0,5,2,2
1749,0,2,7,7
102,3,7,0,0
1167,5,2,2,2
174,7,0,4,4
1258,5,8,5,5
630,2,7,3,3
136,4,7,A,A
1665,0,0,3,3
719,9,6,2,2
1045,8,3,3,3
777,A,7,s,A
1806,0,0,0,0
608,2,6,2,2
470,0,9,6,6
1018,8,0,8,8
432,0,9,7,7
322,A,2,A,A
696,2,6,2,2
378,3,3,0,0
1107,3,3,3,3
1000,7,2,3,3
621,2,6,2,2
264,5,5,5,5
1495,5,5,5,5
1545,8,s,5,5
146,5,0,8,8
705,2,6,2,2
1080,5,2,A,A
1388,4,s,0,0
1476,5,7,0,0
1714,0,5,2,2
1805,0,0,0,0
591,3,7,0,0
1092,5,2,A,A
1133,3,0,3,3
1195,5,B,7,7
935,0,2,A,A
223,0,3,0,0
136,4,7,A,A
1110,3,3,3,3
1211,3,0,0,0
270,5,5,5,5
1254,5,8,5,5
30,8,5,0,0
466,2,9,6,6
218,0,3,0,0
148,0,s,7,7
334,7,B,7,7
893,8,5,5,5
1145,7,0,3,3
1336,3,7,7,7
1406,5,5,8,8
552,2,7,B,B
1759,0,2,7,7
278,5,0,8,8
1795,0,0,0,0
1476,5,7,0,0
3,7,3,0,0
780,A,5,s,A
311,7,B,7,7
1488,5,5,5,5
528,0,7,3,3
1323,1,7,A,A
1474,5,7,0,0
303,7,B,7,7
136,4,7,A,A
909,9,3,5,5
994,5,0,8,8
1430,5,0,0,0
718,9,6,2,2
1084,2,B,7,7
1141,7,0,3,3
236,A,2,0,0
924,0,3,3,3
793,A,3,s,A
980,7,5,3,3
1522,0,s,4,4
1466,5,7,0,0
245,7,0,8,8
1628,B,2,5,5
1189,7,B,7,7
1132,3,0,3,3
1680,0,8,5,5
240,7,0,8,8
159,5,0,8,8
1196,5,B,7,7
277,5,0,8,8
308,7,B,7,7
947,A,2,A,A
789,A,5,s,A
1087,5,2,A,A
862,A,4,7,7
460,2,9,6,6
1505,5,5,5,5
250,7,0,8,8
210,8,0,5,5
1004,7,2,3,3
17,7,3,0,0
1201,3,0,0,0
1639,0,3,3,3
280,5,0,8,8
1682,0,8,5,5
685,2,6,2,2
1093,5,2,A,A
1120,3,7,3,3
643,2,7,3,3
406,2,A,7,7
678,2,6,2,2
253,7,0,8,8
835,1,3,A,A
410,3,0,7,7
10,7,3,0,0
1613,3,3,7,3
131,4,7,0,0
113,3,7,0,0
1029,8,2,8,8
547,0,7,3,3
183,7,0,4,4
69,5,2,0,0
748,A,s,s,2
1342,1,5,A,A
906,9,3,5,5
217,7,B,7,7
361,s,s,s,s
1455,5,A,A,A
399,2,A,7,7
1174,5,0,2,2
1073,5,3,A,A
1612,B,2,7,7
383,s,s,s,s
2226,A,s,3,3
1328,1,7,A,A
296,A,5,2,2
178,7,0,4,4
1114,3,3,3,3
43,0,s,s,0
1539,8,s,5,5
953,8,2,A,A
1429,5,0,0,0
1426,5,1,A,A
883,8,7,5,5
20,7,3,0,0
155,5,0,8,8
692,2,6,2,2
615,2,6,2,2
1464,5,7,0,0
85,5,2,B,B
86,5,2,B,B
1421,5,1,A,A
1094,2,B,7,7
730,2,s,s,2
1199,5,B,7,7
1046,8,3,3,3
1487,4,7,0,0
934,0,2,A,A
1268,7,8,5,5
1071,5,3,A,A
1010,5,B,7,7
301,7,B,7,7
369,s,s,s,s
46,7,3,0,0
323,7,B,7,7
466,2,9,6,6
1102,5,2,A,A
1589,A,1,A,A
121,4,7,0,0
1311,2,8,A,A
1691,0,8,5,5
1567,9,5,5,5
695,0,3,3,0
605,2,6,2,2
264,5,0,8,8
1765,0,2,7,7
12,7,3,0,0
863,A,4,7,7
1621,B,2,5,5
453,0,9,7,7
552,2,7,B,B
1153,5,0,2,2
747,A,s,s,2
528,0,7,3,3
945,A,2,A,A
450,0,9,7,7
244,8,0,5,5
665,0,7,3,3
118,3,7,0,0
1755,0,2,7,7
417,3,0,7,7
1607,A,1,8,8
3,7,3,0,0
672,2,6,2,2
521,B,2,5,5
544,0,7,3,3
1052,8,3,3,3
1041,7,3,3,3
1378,8,s,0,0
259,7,0,8,8
568,2,7,B,B
338,s,s,s,s
1037,7,3,3,3
372,s,s,s,s
162,5,0,8,8
1561,9,5,5,5
463,2,9,6,6
560,2,7,B,B
726,2,s,s,2
427,2,A,7,7
896,8,5,5,5
613,2,6,2,2
953,8,2,A,A
1332,1,5,A,A
207,8,0,5,5
1236,4,A,7,7
852,A,4,7,7
365,s,s,s,s
1635,0,3,3,3
1321,1,7,A,A
1582,9,3,5,5
249,7,0,8,8
1006,7,2,3,3
1704,0,5,2,2
665,0,7,3,3
409,3,0,7,7
20,7,3,0,0
836,1,3,A,A
687,2,6,2,2
523,B,2,5,5
770,A,7,s,A
987,7,3,3,3
225,0,3,0,0
480,A,2,7,7
654,0,7,3,3
700,2,6,2,2
1347,1,4,0,0
416,3,0,7,7
1050,8,3,3,3
1717,0,3,0,0
53,5,2,0,0
585,3,7,0,0
289,7,B,7,7
1252,5,8,5,5
1454,5,A,A,A
51,5,2,0,0
751,7,A,9,7
1006,5,0,8,8
1328,1,7,A,A
759,9,2,s,2
6,0,s,s,0
112,3,7,0,0
1437,5,0,0,0
647,2,7,3,3
631,2,7,3,3
619,2,6,2,2
1113,3,3,3,3
246,7,0,8,8
886,8,7,5,5
491,A,2,7,7
198,8,0,5,5
1845,7,7,A,7
32,8,5,0,0
627,2,7,3,3
1635,0,3,3,3
1668,0,A,4,4
20,7,3,0,0
828,1,3,A,A
645,2,7,3,3
103,3,7,0,0
170,7,0,4,4
269,5,0,8,8
1640,0,3,3,3
199,8,0,5,5
1030,8,2,8,8
1265,7,8,5,5
114,3,7,0,0
401,2,A,7,7
475,0,9,6,6
714,9,6,2,2
113,3,7,0,0
201,8,0,5,5
206,8,0,5,5
1455,2,5,A,A
1787,0,0,0,0
1506,5,5,5,5
1562,9,5,5,5
1353,1,4,0,0
991,7,3,3,3
478,0,9,6,6
1745,0,2,7,7
85,8,s,s,8
1291,3,9,5,5
788,7,9,2,2
565,2,7,B,B
985,7,3,3,3
320,7,B,7,7
707,2,6,2,2
235,7,B,7,7
1441,5,A,1,1
252,7,0,8,8
591,3,7,0,0
1562,9,5,5,5
990,7,3,3,3
1051,8,3,3,3
18,7,3,0,0
1416,5,1,A,A
1690,0,8,5,5
1093,5,2,A,A
409,3,0,7,7
502,A,2,7,7
1486,4,7,0,0
1665,0,0,3,3
502,5,0,2,2
1168,5,2,2,2
43,7,3,0,0
1686,0,8,5,5
1096,5,2,A,A
1006,7,2,3,3
243,7,0,8,8
1415,5,5,8,8
636,2,7,3,3
245,7,0,8,8
729,2,s,s,2
1288,3,9,5,5
447,0,9,7,7
382,3,3,0,0
1450,5,A,1,1
950,7,3,0,0
243,7,0,8,8
1081,5,2,A,A
856,A,4,7,7
1450,5,A,1,1
1657,0,0,3,3
1067,5,3,A,A
1414,5,5,8,8
509,B,2,7,7
797,A,3,s,A
589,3,7,0,0
472,0,9,6,6
922,A,2,A,A
1372,8,s,0,0
1594,A,1,A,A
461,2,9,6,6
520,B,2,5,5
1287,3,9,5,5
434,0,9,7,7
776,7,9,2,2
1087,5,2,A,A
506,B,2,7,7
1601,A,1,8,8
1080,5,2,A,A
1558,8,0,5,5
463,2,9,6,6
1409,5,5,8,8
750,A,s,s,2
607,2,6,2,2
1645,0,7,3,3
1802,0,0,0,0
511,B,2,7,7
1578,9,3,5,5
232,7,B,7,7
1246,4,A,7,7
1792,0,0,0,0
1238,4,A,7,7
1708,0,5,2,2
87,5,2,B,B
967,7,3,3,3
673,2,6,2,2
977,7,5,3,3
1315,1,8,A,A
1138,3,0,3,3
968,7,3,3,3
687,2,6,2,2
861,A,4,7,7
8,7,3,0,0
557,3,2,0,0
1591,A,1,A,A
1104,3,3,3,3
996,7,2,3,3
639,2,7,3,3
466,2,9,6,6
825,0,3,0,0
444,0,9,7,7
141,4,7,A,A
299,7,B,7,7
337,s,s,s,s
1159,5,0,2,2
909,9,3,5,5
1400,5,s,1,1
838,1,3,A,A
279,5,0,8,8
837,1,3,A,A
665,0,7,3,3
175,7,0,4,4
1621,B,2,5,5
644,2,7,3,3
427,8,2,5,5
70,5,2,0,0
360,s,s,s,s
1026,8,2,8,8
650,8,7,s,3
264,5,0,8,8
574,2,7,B,B
1721,0,3,0,0
836,1,3,A,A
380,s,s,s,s
991,7,3,3,3
1193,7,B,7,7
81,7,2,B,B
342,s,s,s,s
393,2,A,7,7
836,1,3,A,A
200,8,0,5,5
516,B,2,5,5
462,2,9,6,6
976,7,5,3,3
1413,5,5,8,8
369,s,s,s,s
107,3,7,0,0
15,7,3,0,0
807,B,2,7,7
1773,B,2,7,7
1336,1,5,A,A
211,8,0,5,5
1453,2,5,A,A
1088,2,B,7,7
1379,8,s,0,0
1709,0,5,2,2
579,3,7,0,0
984,5,0,8,8
27,8,5,0,0
1248,5,8,5,5
1069,5,3,A,A
1149,7,0,3,3
448,0,9,7,7
781,A,5,s,A
892,8,5,5,5
570,3,0,0,0
319,7,B,7,7
889,8,5,5,5
1009,8,0,8,8
2336,6,9,2,2
720,2,s,s,2
226,7,B,7,7
1169,5,2,2,2
1563,9,5,5,5
647,2,7,3,3
202,0,7,3,3
1542,8,s,5,5
1170,5,0,2,2
1545,8,s,5,5
1011,8,0,8,8
1042,3,0,7,7
1027,8,2,8,8
688,2,6,2,2
246,7,0,8,8
164,5,0,8,8
78,7,2,B,B
1918,2,9,2,5
52,5,2,0,0
539,0,7,3,3
945,A,2,A,A
402,2,A,7,7
524,B,2,5,5
38,7,3,0,0
151,5,0,8,8
1004,7,2,3,3
35,2,s,s,2
1685,0,8,5,5
1405,5,5,8,8
665,0,7,3,3
1777,0,0,0,0
1025,8,2,8,8
178,7,0,4,4
531,0,7,3,3
392,2,A,7,7
321,A,2,A,A
139,0,s,s,0
292,7,B,7,7
1450,5,A,1,1
1719,0,3,0,0
900,9,3,5,5
353,5,A,3,3
475,0,9,6,6
1227,3,0,8,8
1804,0,0,0,0
1714,0,5,2,2
784,A,5,s,A
949,8,2,A,A
1088,5,2,A,A
254,7,0,8,8
251,7,0,8,8
684,2,6,2,2
1,7,3,0,0
826,0,3,0,0
993,7,3,3,3
669,0,7,3,3
1489,5,5,5,5
93,5,2,B,B
858,A,4,7,7
1208,3,0,0,0
797,A,3,s,A
990,5,0,8,8
1244,4,A,7,7
1072,5,3,A,A
137,4,7,A,A
221,7,B,7,7
1001,7,2,3,3
35,8,5,0,0
1369,8,s,0,0
680,2,6,2,2
732,0,s,s,2
532,0,7,3,3
53,5,2,0,0
527,B,2,5,5
575,2,7,B,B
350,5,A,3,3
517,B,2,5,5
99,3,7,0,0
1552,8,0,5,5
954,8,2,A,A
1419,5,1,A,A
566,2,7,B,B
1198,7,2,7,A
659,0,7,3,3
709,9,6,2,2
1705,0,5,2,2
676,2,6,2,2
1428,5,0,0,0
1646,0,7,3,3
659,0,7,3,3
368,s,s,s,s
484,A,2,7,7
304,7,B,7,7
6,0,s,s,0
430,2,A,7,7
1344,1,4,0,0
626,2,7,3,3
910,9,3,5,5
908,9,3,5,5
1448,5,A,1,1
495,5,0,2,2
1608,B,2,7,7
689,0,3,3,0
1196,5,B,7,7
1402,5,s,1,1
841,3,s,s,s
315,7,B,7,7
29,2,s,s,2
1679,0,A,4,4
457,2,9,6,6
1509,5,5,5,5
732,0,s,s,2
485,A,2,7,7
1740,0,2,7,7
1014,8,0,8,8
1522,s,3,s,0
775,A,7,s,A
72,7,2,B,B
1004,7,2,3,3
825,0,3,0,0
874,8,5,5,5
1261,7,8,5,5
205,8,0,5,5
606,s,8,s,5
1000,7,2,3,3
1386,4,s,0,0
678,2,6,2,2
10,7,3,0,0
485,A,2,7,7
1712,0,5,2,2
458,7,0,3,3
547,0,7,3,3
147,5,0,8,8
1018,8,0,8,8
896,8,5,5,5
790,A,5,s,A
522,B,2,5,5
1668,0,A,4,4
1067,5,3,A,A
1784,0,0,0,0
61,5,2,0,0
304,7,B,7,7
357,s,s,s,s
757,9,2,s,2
327,7,B,7,7
74,7,2,B,B
744,7,A,9,7
26,8,5,0,0
633,7,7,s,3
133,4,7,A,A
142,0,s,s,0
318,7,B,7,7
162,5,0,8,8
1222,3,1,A,A
1361,3,5,5,5
545,0,7,3,3
688,2,6,2,2
1741,0,2,7,7
1525,A,s,4,4
71,5,2,0,0
1725,0,3,0,0
176,7,0,4,4
935,0,2,A,A
444,0,9,7,7
1057,5,3,A,A
909,B,2,s,s
156,5,0,8,8
440,0,9,7,7
519,B,2,5,5
1141,7,0,3,3
1455,5,A,A,A
1145,7,0,3,3
764,9,2,s,2
413,3,0,7,7
368,s,s,s,s
159,5,0,8,8
35,8,5,0,0
1352,3,5,8,8
965,7,3,3,3
1374,8,s,0,0
1145,7,0,3,3
509,B,2,7,7
1200,3,0,0,0
490,A,2,7,7
480,A,2,7,7
1222,3,1,A,A
1209,3,0,0,0
1100,5,2,A,A
1533,A,s,4,4
1571,9,5,5,5
533,0,7,3,3
326,7,B,7,7
104,3,7,0,0
1296,1,A,A,A
600,2,6,2,2
1656,0,0,3,3
1548,8,0,5,5
1605,A,1,8,8
1538,8,s,5,5
66,5,2,0,0
1571,9,5,5,5
582,3,7,0,0
116,3,7,0,0
892,8,5,5,5
509,B,2,7,7
1643,0,3,3,3
290,7,B,7,7
1229,3,0,8,8
79,7,2,B,B
776,A,7,s,A
303,7,B,7,7
1502,5,5,5,5
1237,4,A,7,7
383,s,s,s,s
529,0,7,3,3
499,A,2,7,7
816,0,3,0,0
828,1,3,A,A
734,0,s,s,2
490,A,2,7,7
756,9,2,s,2
1226,3,0,8,8
1567,9,5,5,5
353,s,s,s,s
372,s,s,s,s
546,0,7,3,3
762,7,A,7,7
1344,1,4,0,0
494,A,2,7,7
1395,5,s,1,1
1017,8,0,8,8
932,0,2,A,A
310,7,B,7,7
986,7,3,3,3
841,3,s,s,s
1112,3,3,3,3
409,3,0,7,7
1466,5,7,0,0
18,7,3,0,0
1184,5,B,2,2
1553,8,0,5,5
127,4,7,0,0
1377,8,s,0,0
1725,0,3,0,0
